,Region,Sub-region,Year,Biofuels and waste Exports,Biofuels and waste Final consumption,Biofuels and waste Imports,Biofuels and waste Primary production,Biofuels and waste Total energy supply,Biofuels and waste Transformation,Coal Exports,Coal Final consumption,Coal Imports,Coal Losses,Coal Primary production,Coal Total energy supply,Coal Transformation,Electricity and heat Exports,Electricity and heat Final consumption,Electricity and heat Imports,Electricity and heat Losses,Electricity and heat Primary production,Electricity and heat Total energy supply,Electricity and heat Transformation,Natural Gas Exports,Natural Gas Final consumption,Natural Gas Imports,Natural Gas Losses,Natural Gas Primary production,Natural Gas Total energy supply,Natural Gas Transformation,Oil Exports,Oil Final consumption,Oil Imports,Oil Primary production,Oil Total energy supply,Oil Transformation,Oil Losses,Nuclear Primary production,Nuclear Total energy supply,Nuclear Transformation,Biofuels and waste Losses
159,Asia,Eastern Asia,2001,-3497.6315,2374385.12479641,8393.378499915,2597814.65178553,2603034.89878544,-231166.773998325,-2519322.646312,14352383.2104995,7349676.1937779,-6098.9228,32332012.47876,37372901.1896419,-22011941.8267099,-42444.0,11095665.48788,45144.0,-656493.3358,1528825.6,1531525.6,11247301.95696,-84789.0,2190751.2,3780657.0,-26937.9,1437114.6,5140953.9,-2525902.2,-2898266.004,21351354.034,23422289.188082,6986609.62501,25959321.55128,-2739125.903,-662.2,5237449.2,5237449.2,-5237449.2,0.0
160,Asia,Eastern Asia,2002,-3396.312,2985201.24111368,8478.199453815,3264752.96353912,3269834.85099293,-282194.198881215,-2403868.04324,15340014.1701014,8098162.4252421,-221.9228,36082665.228968,42003254.1523541,-25451565.7921727,-42822.0,11222376.82656,46234.8,-733164.8738,1551109.4,1554522.2,12186610.74768,-107409.6,2216891.07,3917022.3,-21227.4,1230326.1,5038714.8,-2584062.81,-2654544.348,21831848.487,23744857.551096,7114408.728672,26702303.243568,-2785929.956,-80586.9,5171871.6,5171871.6,-5171871.6,0.0
161,Asia,Eastern Asia,2003,-3551.43564,3066071.31357791,9019.76486603,3375490.44577373,3380958.77499976,-301187.83343641,-2654536.180352,17368499.4914976,8453661.8854038,-92.9228,42517332.075176,48818688.9691598,-30203099.60554,-48074.4,13471185.57912,49420.8,-758425.64992,1600709.4,1602055.8,13286097.38044,-62809.2,2419804.62,4150821.6,-22300.11,1310706.0,5375759.4,-2649534.516,-2825367.324,22758960.903,25249106.448573,7225513.70853,27929688.248204,-2935758.296,-68538.7,4880725.2,4880725.2,-4880725.2,0.0
162,Asia,Eastern Asia,2004,-2191.514525,3195036.72938332,9042.37603785,3521492.76840671,3528343.62991956,-317152.10153365,-2356498.34352,19956306.8668914,9344243.3519489,-1722.0,45313342.05346,51996038.9942089,-30684008.2755837,-45255.6,13730282.50764,48812.4,-823138.74928,1846451.8,1850008.6,14540417.98488,-81822.6,2693676.33,4348062.0,-26022.42,1529780.4,5756895.0,-2820287.7,-2956694.0380489,24449961.8484326,27301558.8839131,7488700.539414,29711782.6115823,-3000563.958,-63368.1,5433652.8,5433652.8,-5433652.8,0.0
163,Asia,Eastern Asia,2005,-1221.743725,3237177.16311634,9205.13143902,3575580.30690918,3583563.6946232,-327050.54150266,-2046525.83752,22622248.6199012,9093562.9121075,-2357.256,50497703.577228,58261145.0641875,-34531184.2952071,-56534.4,15251717.26136,59475.6,-940027.98116,1944374.2,1947315.4,16075142.32608,-99562.5,3001226.58,4362683.4,-34640.64,1811830.5,6108120.0,-2832969.69,-3619687.1418264,24609731.5108799,27428837.2657093,7726208.449054,29579519.4502242,-2922388.171,-65861.5,5881615.2,5881615.2,-5881615.2,0.0
164,Asia,Eastern Asia,2006,-1588.710165,3305921.5225234,9131.68238309,3665866.04969651,3673261.8219146,-350185.95038857,-1927407.90132,24142829.2775458,9576717.6924571,-3485.822,54802858.118868,63864588.1555371,-38488533.3971572,-60552.0,16705884.94808,62708.4,-994574.486,2120946.2,2123102.6,17490223.25472,-97181.55,3386166.84,4839685.2,-33198.66,2129106.6,6815226.15,-3193035.66,-3633242.2431387,25230553.3948637,28196117.8180188,7871453.112364,30038995.9708667,-2511463.58199999,-84680.0,5906390.4,5906390.4,-5906390.4,0.0
165,Asia,Eastern Asia,2007,-1520.605955,3463423.80729931,10220.797771725,3878229.19230253,3886818.98411925,-416485.08680861,-1778296.93976,26088809.4536666,10371136.438732,-1203.083,58723887.977,68503955.343452,-41387942.7492146,-66999.6,18347336.222,61516.8,-1078043.24316,2251392.6,2245909.8,19212814.1898,-87188.4,3799362.6,5223099.78,-37254.528,2498880.6,7643087.28,-3563165.952,-3964140.7011292,25941587.2801511,29044880.3459318,7944889.076124,30717412.0141661,-2815346.51400001,-84680.0,5501930.4,5501930.4,-5501930.4,0.0
166,Asia,Eastern Asia,2008,-1645.97295,3514979.16706183,12752.035313105,3929870.89239831,3940867.35476142,-418017.54769371,-1544082.01472,27635561.6135433,10348110.0373288,-1329.168,63537510.088,73527141.7740688,-43154986.7198367,-72763.2,18828253.23972,61747.2,-1101781.16868,2617031.2,2606015.2,19235622.37328,-108817.83,4050039.555,5431777.2,-46377.522,2862001.8,8112416.67,-3601079.1,-4485205.75,25375686.6439,29349786.099582,8117550.241618,30262509.29158,-2402965.498,-85715.2,5597715.6,5597715.6,-5597715.6,0.0
167,Asia,Eastern Asia,2009,-1559.851075,3515654.55619637,13678.195352165,3969145.23988973,3981153.98416689,-455777.53596587,-790031.4947,28026283.310308,11570726.49428,-561.6,65410224.7203,76136507.05001,-44461269.001614,-76086.36,19526784.36,69669.0,-1148952.24,2831394.6,2824977.24,20237087.7,-107610.57,4073485.041,5301799.02,-72969.984,3033407.7,8251817.85,-3712816.98,-4803842.712,26126622.4543,29922436.08423,8085657.613269,30267618.080601,-1820148.22899999,-79920.1,5823640.8,5823640.8,-5823640.8,0.0
168,Asia,Eastern Asia,2010,-1741.36114,3575272.51284695,21375.143542605,4261378.08622132,4280929.06862392,-691213.538783925,-1102244.8504,28461320.9200032,13861567.85658,-2182.4,71032444.2233,83103496.5487239,-47366669.7368416,-78084.72,21695878.7864,68777.64,-1261351.94,3303198.8,3293891.72,22310584.94,-135142.02,4567417.9578,6318761.94,-63930.312,3398185.8,9543719.52,-4423407.642,-4762806.028,27611582.2249,32116633.552188,8657268.1018,32924734.5161099,-3744229.77,-82351.2,5965218.0,5965218.0,-5965218.0,0.0
169,Asia,Eastern Asia,2011,-1689.55322,3640547.4559934,20779.45556,4397927.93938895,4416935.64172895,-758575.248240675,-1191674.0235,30695461.26449,14736251.2561,-3318.4667,79063722.1015,91256264.2728,-53072424.911258,-80236.08,23264120.704,74655.0,-1309832.98,3289050.2,3283469.12,24144519.8,-106906.41,5295027.1734,7567829.46,-60195.78,3724178.4,11129316.75,-5222115.63,-4866688.958,28112112.3705181,32939628.674341,8653648.833763,33529303.892341,-4528753.80679,-77113.02,4157460.0,4157460.0,-4157460.0,0.0
170,Asia,Eastern Asia,2012,-1740.555365,3760108.20819143,20323.187835,4574634.38097345,4593453.61344345,-825026.644251205,-1011432.8095,29398307.8112,14634189.4977,-3582.3363,79905081.2341,93108318.6882,-53753748.61986,-70243.92,24463119.44,80103.6,-1366336.64,3990203.8,4000063.48,24685705.0,-96913.26,5722941.06,8182090.26,-69480.09,3923397.9,12084459.3,-5545797.84,-5044636.184,29058791.937684,34151482.410462,8850970.149312,34710336.470921,-5024053.08200001,-77219.92,3284085.6,3284085.6,-3284085.6,0.0
171,Asia,Eastern Asia,2013,-2879.267515,3900854.15974044,25293.05951,4811491.60411241,4833906.19610742,-913734.399124495,-1113566.1609,30035197.55315,15627415.8988,-9026.9447,80823744.6953,93874909.3983,-55796674.182373,-73213.92,25992389.56,81581.4,-1470828.32,4383388.0,4391755.48,26151277.84,-92051.1,6223021.353,8775997.2,-53360.883,4323546.9,12974985.9,-5796695.97,-5318268.26,30239333.4346,34248012.382383,8953583.260666,35225088.557245,-4777182.36200002,-91612.76,3254461.2,3254461.2,-3254461.2,0.0
172,Asia,Eastern Asia,2014,-1816.21178,3934414.22957877,30802.560985,4901337.15708471,4929488.10628971,-982995.57741555,-1187897.1312,30265437.5615,15625741.7931,-15789.2486,79429146.1842,93054630.3232,-56443254.028612,-69902.64,27260308.86,80950.32,-1456205.96,5104469.6,5115517.28,26837735.9,-91309.14,7009282.0431,9039072.357,-78139.5525,4913491.5882,13805937.2052,-5954865.507,-5389084.533,30897652.9266,34421456.216206,9034917.182436,35415715.108817,-5037528.696,-46794.09,3578407.2,3578407.2,-3578407.2,0.0
173,Asia,Eastern Asia,2015,-2361.24628,3799112.67335932,37510.067255,4824969.9104159,4861255.5313909,-1038908.51437437,-1310356.4597,30061063.3708,14084881.6858,-10145.9322,77805960.3445,91063228.8269,-55212247.419312,-71610.48,27468939.78,84322.08,-1395934.36,5493584.0,5506295.6,26661599.029744,-114136.425,6876739.071,8699266.746,-77963.958,5039283.69,13631848.011,-6060689.631,-6031573.7,32225192.5326,36240663.187662,9074872.977337,36585724.151747,-5445242.46099999,-36679.834,4119757.2,4119757.2,-4119757.2,0.0
174,Asia,Eastern Asia,2016,-2465.218205,3773095.92776934,44772.5172950001,4898925.25922904,4941232.55831904,-1131251.71587693,-1770624.5686,28615122.7971,15037457.6895,-9077.10202,72557968.98934,88887762.12434,-57433510.776372,-72532.8,28819216.56,84809.88,-1443999.46,5936678.2,5948955.28,27727440.639064,-119404.26,7248682.422,9290547.54,-84987.738,5334265.35,14574565.53,-6580293.858,-6627624.674,32813702.086,38442279.326831,8449946.943631,37431528.350976,-4627286.82500001,-17488.353,4590032.4,4590032.4,-4590032.4,0.0
175,Asia,Eastern Asia,2017,-2033.96254,3912794.49468322,56025.137714145,5161083.12921369,5215133.84638784,-1292540.45489995,-1319341.450955,26707393.319237,15420867.087492,-14461.9328,75059030.778867,90419770.15182,-60625192.791743,-75012.12,30682811.7002,88291.08,-1476697.901,6410390.4824,6423669.4424,29296597.660524,-123969.717,8082529.3395,10208599.1064,-96928.164,5828729.8563,15883900.092,-6749440.0623,-6915451.6689,33854665.374374,40389812.4032125,8112493.76717489,38627858.6229274,-4998622.77743399,-19745.761,4880347.1892,4880347.1892,-4880347.1892,0.0
176,Asia,Eastern Asia,2018,-1836.48862,3930705.45280294,68389.69495441,5221232.07639045,5287858.79112486,-1345655.0463229,-1320517.521997,26107158.834644,15221435.670424,-14561.413252,78734042.789392,91934219.836645,-61855851.083012,-77359.32,32952199.0684,89509.32,-1551390.4678,7073850.3296,7086000.3296,31709345.254792,-117999.504,9288923.1876,11379588.3567,-85338.927,6380605.836,17547200.865,-7173342.1692,-7326738.3232,34175099.400233,42240653.034738,8016350.370079,39372347.772717,-5088142.07311699,-12096.256,5621138.3376,5621138.3376,-5621138.3376,0.0
177,Asia,Eastern Asia,2019,-1873.970095,3832666.908705,82065.48999,5132503.02407,5212640.076765,-1373287.76526,-1270063.204194,24011999.2627331,15589432.907028,-21399.141068,81929954.8934752,94386031.3528762,-65237208.17512,-78026.76,34090506.6716,86182.92,-1543256.353,7696366.1258,7704522.2858,32133089.862296,-126779.229,10153184.6781,11414011.2957,-76559.202,7080310.0827,18378027.1575,-7142869.224,-7658757.887726,34303055.380577,43342043.690303,8095463.924423,40096872.385519,-5188891.04676802,-14462.611,6375910.4316,6375910.4316,-6375910.4316,0.0
178,Asia,South-eastern Asia,1990,-4384.6135,3430660.02096877,2678.6,3992175.66111741,3991118.64761741,-666232.965985065,-137331.632,150449.062092,94026.593416,-8310.336,473607.9054464,428386.7418184,-312051.0878712,-2837.49372,506061.27396,2815.2,-76618.8,355080.56148,355058.26776,264070.8,-1589344.2,137438.1,0.0,-39011.4,2841139.8,1250594.1,-261844.2,-5145926.3,2924445.3,4786809.8677476,4985874.5,3831114.8677476,-819568.748000002,-218.9,0.0,0.0,0.0,0.0
179,Asia,South-eastern Asia,1991,-6099.36,3355827.49127885,1305.5345,4054805.47970849,4050926.15420849,-694752.61867734,-235696.704,201618.1213456,97936.172232,-8960.408,674910.6283056,543600.8397504,-326226.645112,-2712.91248,548242.79904,2696.4,-85736.21398992,364881.33612,364864.82364,300628.8,-1638153.9,127359.0,0.0,-111687.3,3158709.3,1366886.7,-365503.5,-5533391.2,3069624.7,4949514.5153775,5496775.3,4237456.9153775,-1047804.618,-295.5,0.0,0.0,0.0,0.0
180,Asia,South-eastern Asia,1992,-6556.74685,3483615.67565668,1653.7768,4108783.59433383,4104913.12428383,-620934.911072685,-447965.718,244199.2671704,96727.0191824,-9654.36,879026.0982168,535177.0176392,-321637.375604,-2432.94516,628112.65536,2397.6,-86837.94504,368297.32392,368261.97876,350888.4,-1567662.3,141017.4,16758.9,-122607.9,3329566.2,1619372.7,-420988.5,-5776474.0,3345283.4,5466553.139885,5514559.0,4697079.839885,-1146011.54,-312.0,0.0,0.0,0.0,0.0
181,Asia,South-eastern Asia,1993,-6290.93635,3499838.1200292,1145.30495,4072005.48631119,4067921.85491119,-567725.21413652,-535780.694,258370.7660856,105844.3469832,-3936.555,1063646.1451216,618312.3059048,-301214.055528,-2882.83032,659620.03824,2955.6,-96886.21248,373708.30932,373781.079,408780.0,-1664284.5,156775.5,49884.3,-27549.0,3621189.6,1900289.7,-569107.8,-5760249.2,3702601.9,6061519.5411009,5496596.6,5012617.8411009,-1212954.71,-306.2,0.0,0.0,0.0,0.0
182,Asia,South-eastern Asia,1994,-6504.48955,3476041.0993254,1432.80325,4026331.08550244,4021967.39920244,-545561.49582875,-574135.369,299713.0463264,117475.9883968,-103796.324,1182226.2011512,730915.8044992,-329809.8626848,-4065.30216,718471.59012,4100.4,-102807.95688,428639.57928,428674.67712,448430.4,-1789285.5,203566.5,59427.9,-67570.2,3963502.8,2009617.2,-748814.4,-6206265.8,3930681.1,6447172.6841769,5620601.8,5306219.4841769,-1254907.68,-174.2,0.0,0.0,0.0,0.0
183,Asia,South-eastern Asia,1995,-6460.5925,3491512.23331766,1128.18325,4057176.65874106,4052552.24949106,-560710.259969435,-893740.57,339089.585588,166655.4504888,-269.0,1514047.3093984,777041.1898872,-354748.7067904,-2806.36884,792775.70064,2678.4,-100727.22384,456627.56184,456499.593,515797.2,-1833381.0,441187.2,61889.4,-45263.7,4476773.7,2477552.4,-840851.1,-6270064.1,4312838.4,6781152.9894069,5708710.4,5397535.98940691,-1221254.05,-217.6,0.0,0.0,0.0,0.0
184,Asia,South-eastern Asia,1996,-6718.709,3525264.05436586,1276.663,4108061.36080697,4102619.31480697,-577031.000196915,-1040345.25,422130.602156,241702.69782,-502.0,1773122.2633328,914976.4490792,-436834.4211176,-3223.55124,892805.54904,3214.8,-122408.55652752,479663.41248,479654.66124,608983.2,-1997303.4,459111.6,55198.8,-333895.5,4678821.9,2686874.4,-1113416.1,-6385355.3,4628502.5,7563279.8082698,5707294.7,5896634.9082698,-1277206.32,-129.0,0.0,0.0,0.0,0.0
185,Asia,South-eastern Asia,1997,-6270.862,3575706.37320135,1487.37,4121910.90187846,4117127.40987846,-541126.212637715,-1173019.92,505930.4659592,226925.89248,-242.0,1951834.5718952,999695.467148,-542687.6582032,-3064.36212,985639.89744,3052.8,-117154.6895142,503372.65968,503361.09756,672177.6,-2095691.4,505373.4,54418.5,-53017.2,4963405.5,2842768.8,-1161967.5,-6362242.4,4757852.03,8215327.8140185,5773102.1,6666414.21401849,-1612248.084,-5564.2,0.0,0.0,0.0,0.0
186,Asia,South-eastern Asia,1998,-6148.9985,3586431.97182642,991.02655,4123694.12238601,4118536.15043601,-531857.416657535,-1306976.442,487468.7393536,172441.9121216,-1447.0,2108985.0351912,964852.9721392,-543391.0503904,-6391.61532,1030637.781,6357.82752,-115445.76211116,558273.6702,558239.8824,612375.48,-2603170.8,735376.5,60307.2,-158844.6,4967480.7,2268302.4,-1268042.4,-6116123.6,4630137.85,7736501.2216194,5677542.9,5790397.0216194,-1038925.0,-693.6,0.0,0.0,0.0,0.0
187,Asia,South-eastern Asia,1999,-7065.854,3658180.28973722,1406.23105,4185664.35463196,4180004.73168196,-521589.8856927,-1531656.818,519299.4190272,266709.85158,-303.0,2342896.4275824,1073286.3271624,-630160.2451576,-8671.7196,1057710.04848,8741.50956,-126238.0560408,661417.56108,661487.35104,622978.2,-2659228.2,800937.0,49554.0,-144812.7,5326795.8,2964020.4,-1285129.8,-6431227.2,5085176.21,7852719.9236558,5423630.6,5775616.8236558,-679307.399999998,-1360.1,0.0,0.0,0.0,0.0
188,Asia,South-eastern Asia,2000,-6126.1125,3699959.54507448,1854.45305,4224133.7238517,4219862.0644017,-519686.660524865,-1577966.99,634763.0337216,369969.846672,-1000.0,2471562.1977064,1253455.6963784,-722155.615892,-11360.11788,1156621.8906,11331.34956,-124098.66,712483.87464,712455.10632,656544.96,-2508606.0,692753.40036,121830.3,-159498.89937,4810743.4653,2658024.4653,-1395571.5,-6172846.03,5323233.580436,7958146.240436,5690627.88,6481390.090436,-997921.259999999,-1908.4,0.0,0.0,0.0,0.0
189,Asia,South-eastern Asia,2001,-6058.5575,3689202.0562974,1341.08435,4187793.13378472,4183075.66063472,-492212.25960615,-1820156.35,649126.6335328,422562.6485208,-651.0,2941044.6429976,1551168.9639048,-876361.0577256,-11298.27456,1226912.86836,11035.7892,-140949.792,791836.14456,791573.6592,640089.0,-2407072.5000315,747621.8982243,287453.7,-195860.70099,5178474.26991,3058855.4698785,-1622270.700513,-6251734.82,5482574.761436,8391959.691436,5699330.18,6605193.37143601,-733056.819999999,-2094.9,0.0,0.0,0.0,0.0
190,Asia,South-eastern Asia,2002,-6271.5475,3730513.28888927,1281.5204,4263019.15265687,4258607.32555687,-527612.958634445,-2093266.414,712776.9764264,426746.647044,-600.0,3295560.480652,1631379.0773976,-917015.5841072,-10578.83148,1293078.37968,10889.2692,-164393.388,786624.3126,786934.75032,734686.2,-2625120.8983665,793174.501296,364994.1,-154985.3984655,5488962.61383,3228835.8154635,-1771920.8986761,-6277839.53481,5728253.124885,8588457.544885,5695206.71,6795935.750075,-768238.809999997,-1534.8,0.0,0.0,0.0,0.0
191,Asia,South-eastern Asia,2003,-6420.61872,3779634.89270898,2017.307055,4346293.85511251,4342038.04344751,-569303.97980895,-2549737.659,726942.6724016,542511.620072,-600.0,3808335.8202552,1791906.6513272,-1039597.8482432,-9289.57284,1390337.06004,9778.83696,-168340.212,777086.29584,777575.55996,844065.36,-2778635.7,796050.8995509,478862.1,-150671.7,5961883.2750171,3662109.6750171,-1866778.2000954,-6684091.64113,6142696.723167,9233777.513167,5840524.3,7163278.85203699,-749286.610000001,-1480.4,0.0,0.0,0.0,0.0
192,Asia,South-eastern Asia,2004,-7053.77033,3776251.50614842,2238.91868,4384582.50673017,4380682.15508017,-604445.871000934,-3056432.71002,991198.489204,703117.7997956,0.0,4584077.9455176,2165573.6319132,-1175280.4081968,-10060.25256,1495417.87044,13408.5168,-155316.636,803502.21168,806850.47592,970391.052,-3028391.1,890962.4077173,533854.7994942,-177552.0016182,6247777.6038078,3753241.303302,-1868967.5382153,-6897975.82199,6741826.782226,10330688.160386,5799095.83346,7726189.882696,-810751.876759998,-1252.564,0.0,0.0,0.0,0.0
193,Asia,South-eastern Asia,2005,-6551.7405,3805721.35866868,2106.66868,4400763.16835415,4396908.09653415,-591205.405374135,-3810464.8772676,1004152.3000128,667476.7956096,0.0,5497544.8085264,2281050.8619484,-1272982.093396,-18009.0,1598652.55872,18577.8,-164498.256,792635.4,793204.2,1089472.752,-3207699.0,948427.1552007,570727.629,-201247.2,6451203.3965334,3814232.0255334,-1962916.0622244,-6796160.22573,6642627.692118,10322829.0217058,5651352.61208,7660918.7190558,-899869.2978,-1166.048,0.0,0.0,0.0,0.0
194,Asia,South-eastern Asia,2006,-6552.72659,3910679.99140535,2639.50632,4452915.76170633,4448560.04143633,-537827.635016625,-5298415.8359894,1306697.3280848,736881.1563966,0.0,7039890.0502224,2609337.4406296,-1294093.138568,-21279.96,1696799.51532,24516.72,-163234.008,839395.548,842632.308,1139342.472,-3208617.324,1100921.6324646,624875.076,-172186.2,6610221.5565762,4026479.3085762,-2034245.9014425,-6897781.83242,6475408.633344,10359990.118396,5455440.40456,7292897.309536,-927747.282200001,-1182.068,0.0,0.0,0.0,0.0
195,Asia,South-eastern Asia,2007,-6937.45214,3968623.50157483,2131.534355,4547650.28987166,4543018.67208666,-574277.16440751,-6015041.1921946,1359569.396271,885954.000039,0.0,7910267.150712,2933116.1705564,-1569845.8325,-19543.32,1795563.08892,27325.44,-173120.72364,855016.48044,862798.60044,1208141.74836,-3223563.36237,873393.940485,781863.777,-287095.5,6561387.645696,4120206.460326,-2132130.5374032,-7014356.80649,6547670.773594,10894028.4737,5576225.82824,7609803.27512,-841017.930200002,-1574.619,0.0,0.0,0.0,0.0
196,Asia,South-eastern Asia,2008,-7657.346925,4003029.45273035,7346.52922,4612003.85338612,4614428.23088112,-607359.15525878,-5596818.7955856,1816809.642027,1001727.8596238,0.0,8228632.455532,3683200.1702702,-1704835.2267,-14330.88,1876769.199,23924.16,-162873.576,935269.2018,944862.4818,1206969.03612,-3180636.82719,966439.497267,731437.281,-262365.3,6808173.8619042,4359669.1157142,-2298631.52763,-6970635.7143412,6186215.64897,10921173.2295699,5510555.45208,7409416.26210871,-667595.306410001,-2245.418,0.0,0.0,0.0,0.0
197,Asia,South-eastern Asia,2009,-9040.85375,3942777.91672137,5857.07938,4594640.74006305,4591852.46917305,-648856.156422615,-6232598.6170076,1890808.673191,1050512.9577872,-108.61,8870913.83006,3759544.6620396,-1943033.475,-13372.92,1959911.316,24283.296,-170051.544,971764.596,982674.972,1243417.3596,-3047149.2144924,1006842.23145,794165.148,-215290.8,6813072.5651424,4560088.49865,-2387205.8685,-7490396.197979,6433630.2037,11406655.5824764,5639393.374,7597039.1354701,-897148.412897699,0.0,0.0,0.0,0.0,0.0
198,Asia,South-eastern Asia,2010,-9794.3628,3894866.22336811,8981.404226585,4585368.41589794,4586407.82728453,-690895.432794295,-8321938.06512,2153305.724954,1253026.733234,-52.21,10615616.76516,3473844.848474,-2142188.8738,-34081.92,2175592.1016,54990.072,-207749.124,982249.8636,1003158.0156,1453203.252,-3358538.5609611,1088792.43993,908959.221,-120441.6,7311699.8281611,4862120.4882,-2662886.24982,-7470485.3149911,6806450.4009825,12277508.3971213,5613372.05,8264752.8763371,-1072032.4257943,-43.0,0.0,0.0,0.0,0.0
